InstanceType,SpotPrice,AvailabilityZone,DATE,HOUR,AVG_SP
m4.10xlarge,0.603,us-west-2c,2016-02-29,2,0.60927
m4.10xlarge,0.5529,us-west-2c,2016-02-29,3,0.5529
m4.10xlarge,0.5529,us-west-2c,2016-02-29,4,0.5529
m4.10xlarge,0.5529,us-west-2c,2016-02-29,5,0.5529
m4.10xlarge,0.5529,us-west-2c,2016-02-29,6,0.561194
m4.10xlarge,0.5529,us-west-2c,2016-02-29,7,0.553005
m4.10xlarge,0.6,us-west-2c,2016-02-29,8,0.6
m4.10xlarge,0.6,us-west-2c,2016-02-29,9,0.586053
m4.10xlarge,0.5529,us-west-2c,2016-02-29,10,0.5529
m4.10xlarge,0.5529,us-west-2c,2016-02-29,11,0.5529
m4.10xlarge,0.5529,us-west-2c,2016-02-29,12,0.5529
m4.10xlarge,0.5529,us-west-2c,2016-02-29,13,0.582779
m4.10xlarge,0.5529,us-west-2c,2016-02-29,14,0.532689
m4.10xlarge,0.5143,us-west-2c,2016-02-29,15,0.480009
m4.10xlarge,0.4387,us-west-2c,2016-02-29,16,0.444452
m4.10xlarge,0.4591,us-west-2c,2016-02-29,17,0.4258
m4.10xlarge,0.4073,us-west-2c,2016-02-29,18,0.394878
m4.10xlarge,0.4339,us-west-2c,2016-02-29,19,0.597587
m4.10xlarge,0.6725,us-west-2c,2016-02-29,20,0.640847
m4.10xlarge,0.5832,us-west-2c,2016-02-29,21,0.699918
m4.10xlarge,0.7221,us-west-2c,2016-02-29,22,0.729341
m4.10xlarge,0.7461,us-west-2c,2016-02-29,23,0.712745
m4.2xlarge,0.0566,us-west-2c,2016-01-01,0,0.056621
m4.2xlarge,0.0565,us-west-2c,2016-01-01,1,0.056701
m4.2xlarge,0.0566,us-west-2c,2016-01-01,2,0.056677
m4.2xlarge,0.0567,us-west-2c,2016-01-01,3,0.056645
m4.2xlarge,0.0567,us-west-2c,2016-01-01,4,0.056705
m4.2xlarge,0.0567,us-west-2c,2016-01-01,5,0.056949
m4.2xlarge,0.057,us-west-2c,2016-01-01,6,0.057033
m4.2xlarge,0.0569,us-west-2c,2016-01-01,7,0.056771
m4.2xlarge,0.0568,us-west-2c,2016-01-01,8,0.056793
m4.2xlarge,0.0568,us-west-2c,2016-01-01,9,0.056835
m4.2xlarge,0.0569,us-west-2c,2016-01-01,10,0.056789
m4.2xlarge,0.0567,us-west-2c,2016-01-01,11,0.056646
m4.2xlarge,0.0566,us-west-2c,2016-01-01,12,0.056648
m4.2xlarge,0.0566,us-west-2c,2016-01-01,13,0.056588
m4.2xlarge,0.0565,us-west-2c,2016-01-01,14,0.056503
m4.2xlarge,0.0565,us-west-2c,2016-01-01,15,0.056444
m4.2xlarge,0.0564,us-west-2c,2016-01-01,16,0.056565
m4.2xlarge,0.0566,us-west-2c,2016-01-01,17,0.056579
m4.2xlarge,0.0564,us-west-2c,2016-01-01,18,0.056514
m4.2xlarge,0.0566,us-west-2c,2016-01-01,19,0.056627
m4.2xlarge,0.0567,us-west-2c,2016-01-01,20,0.056627
m4.2xlarge,0.0566,us-west-2c,2016-01-01,21,0.063076
m4.2xlarge,0.0658,us-west-2c,2016-01-01,22,0.065791
m4.2xlarge,0.0658,us-west-2c,2016-01-01,23,0.059111
m4.2xlarge,0.0657,us-west-2c,2016-01-02,0,0.06567
m4.2xlarge,0.0657,us-west-2c,2016-01-02,1,0.065703
m4.2xlarge,0.0656,us-west-2c,2016-01-02,2,0.06572
m4.2xlarge,0.0657,us-west-2c,2016-01-02,3,0.065714
m4.2xlarge,0.0658,us-west-2c,2016-01-02,4,0.06574
m4.2xlarge,0.066,us-west-2c,2016-01-02,5,0.066158
m4.2xlarge,0.0664,us-west-2c,2016-01-02,6,0.066295
m4.2xlarge,0.0662,us-west-2c,2016-01-02,7,0.065677
m4.2xlarge,0.0649,us-west-2c,2016-01-02,8,0.064778
m4.2xlarge,0.0647,us-west-2c,2016-01-02,9,0.064723
m4.2xlarge,0.0647,us-west-2c,2016-01-02,10,0.064707
m4.2xlarge,0.0647,us-west-2c,2016-01-02,11,0.064693
m4.2xlarge,0.0647,us-west-2c,2016-01-02,12,0.064659
m4.2xlarge,0.0646,us-west-2c,2016-01-02,13,0.064621
m4.2xlarge,0.0646,us-west-2c,2016-01-02,14,0.064637
m4.2xlarge,0.0647,us-west-2c,2016-01-02,15,0.064741
m4.2xlarge,0.0646,us-west-2c,2016-01-02,16,0.064589
m4.2xlarge,0.0646,us-west-2c,2016-01-02,17,0.064548
m4.2xlarge,0.0645,us-west-2c,2016-01-02,18,0.064564
m4.2xlarge,0.0642,us-west-2c,2016-01-02,19,0.062416
m4.2xlarge,0.0609,us-west-2c,2016-01-02,20,0.060067
m4.2xlarge,0.0595,us-west-2c,2016-01-02,21,0.058198
m4.2xlarge,0.0574,us-west-2c,2016-01-02,22,0.057065
m4.2xlarge,0.0568,us-west-2c,2016-01-02,23,0.056661
m4.2xlarge,0.0565,us-west-2c,2016-01-03,0,0.056545
m4.2xlarge,0.0565,us-west-2c,2016-01-03,1,0.056456
m4.2xlarge,0.0564,us-west-2c,2016-01-03,2,0.056411
m4.2xlarge,0.0564,us-west-2c,2016-01-03,3,0.056333
m4.2xlarge,0.0564,us-west-2c,2016-01-03,4,0.056341
m4.2xlarge,0.0563,us-west-2c,2016-01-03,5,0.056544
m4.2xlarge,0.0567,us-west-2c,2016-01-03,6,0.056682
m4.2xlarge,0.0567,us-west-2c,2016-01-03,7,0.056385
m4.2xlarge,0.0563,us-west-2c,2016-01-03,8,0.056251
m4.2xlarge,0.0563,us-west-2c,2016-01-03,9,0.056356
m4.2xlarge,0.0563,us-west-2c,2016-01-03,10,0.056339
m4.2xlarge,0.0563,us-west-2c,2016-01-03,11,0.056225
m4.2xlarge,0.056,us-west-2c,2016-01-03,12,0.056071
m4.2xlarge,0.0561,us-west-2c,2016-01-03,13,0.056098
m4.2xlarge,0.0561,us-west-2c,2016-01-03,14,0.056081
m4.2xlarge,0.0561,us-west-2c,2016-01-03,15,0.056063
m4.2xlarge,0.0561,us-west-2c,2016-01-03,16,0.056052
m4.2xlarge,0.056,us-west-2c,2016-01-03,17,0.05606
m4.2xlarge,0.0561,us-west-2c,2016-01-03,18,0.056148
m4.2xlarge,0.0561,us-west-2c,2016-01-03,19,0.056077
m4.2xlarge,0.0561,us-west-2c,2016-01-03,20,0.056045
m4.2xlarge,0.0561,us-west-2c,2016-01-03,21,0.056045
m4.2xlarge,0.0561,us-west-2c,2016-01-03,22,0.056048
m4.2xlarge,0.0561,us-west-2c,2016-01-03,23,0.056023
m4.2xlarge,0.056,us-west-2c,2016-01-04,0,0.05604
m4.2xlarge,0.0561,us-west-2c,2016-01-04,1,0.056043
m4.2xlarge,0.0561,us-west-2c,2016-01-04,2,0.056019
m4.2xlarge,0.0559,us-west-2c,2016-01-04,3,0.055946
m4.2xlarge,0.0559,us-west-2c,2016-01-04,4,0.056015
m4.2xlarge,0.0559,us-west-2c,2016-01-04,5,0.056112
m4.2xlarge,0.0561,us-west-2c,2016-01-04,6,0.056226
m4.2xlarge,0.0562,us-west-2c,2016-01-04,7,0.056017
m4.2xlarge,0.056,us-west-2c,2016-01-04,8,0.055949
m4.2xlarge,0.056,us-west-2c,2016-01-04,9,0.055954
m4.2xlarge,0.0558,us-west-2c,2016-01-04,10,0.055864
m4.2xlarge,0.0558,us-west-2c,2016-01-04,11,0.055897
m4.2xlarge,0.0559,us-west-2c,2016-01-04,12,0.055892
m4.2xlarge,0.0558,us-west-2c,2016-01-04,13,0.05699
m4.2xlarge,0.0572,us-west-2c,2016-01-04,14,0.057274
m4.2xlarge,0.0572,us-west-2c,2016-01-04,15,0.057231
m4.2xlarge,0.0571,us-west-2c,2016-01-04,16,0.057164
m4.2xlarge,0.0573,us-west-2c,2016-01-04,17,0.057184
m4.2xlarge,0.0572,us-west-2c,2016-01-04,18,0.057176
m4.2xlarge,0.0573,us-west-2c,2016-01-04,19,0.057247
m4.2xlarge,0.0573,us-west-2c,2016-01-04,20,0.057281
m4.2xlarge,0.0573,us-west-2c,2016-01-04,21,0.057334
m4.2xlarge,0.0573,us-west-2c,2016-01-04,22,0.05733
m4.2xlarge,0.0574,us-west-2c,2016-01-04,23,0.057345
m4.2xlarge,0.0573,us-west-2c,2016-01-05,0,0.057314
m4.2xlarge,0.0573,us-west-2c,2016-01-05,1,0.05733
m4.2xlarge,0.0573,us-west-2c,2016-01-05,2,0.057286
m4.2xlarge,0.0573,us-west-2c,2016-01-05,3,0.057248
m4.2xlarge,0.0572,us-west-2c,2016-01-05,4,0.057238
m4.2xlarge,0.0571,us-west-2c,2016-01-05,5,0.057342
m4.2xlarge,0.0574,us-west-2c,2016-01-05,6,0.057444
m4.2xlarge,0.0574,us-west-2c,2016-01-05,7,0.057249
m4.2xlarge,0.0573,us-west-2c,2016-01-05,8,0.057173
m4.2xlarge,0.0571,us-west-2c,2016-01-05,9,0.057155
m4.2xlarge,0.0572,us-west-2c,2016-01-05,10,0.05717
m4.2xlarge,0.0571,us-west-2c,2016-01-05,11,0.057145
m4.2xlarge,0.0572,us-west-2c,2016-01-05,12,0.057451
m4.2xlarge,0.0572,us-west-2c,2016-01-05,13,0.057249
m4.2xlarge,0.0572,us-west-2c,2016-01-05,14,0.057234
m4.2xlarge,0.0572,us-west-2c,2016-01-05,15,0.057281
m4.2xlarge,0.0574,us-west-2c,2016-01-05,16,0.057447
m4.2xlarge,0.0572,us-west-2c,2016-01-05,17,0.057297
m4.2xlarge,0.0573,us-west-2c,2016-01-05,18,0.057272
m4.2xlarge,0.0572,us-west-2c,2016-01-05,19,0.057323
m4.2xlarge,0.0574,us-west-2c,2016-01-05,20,0.057329
m4.2xlarge,0.057,us-west-2c,2016-01-05,21,0.057117
m4.2xlarge,0.0571,us-west-2c,2016-01-05,22,0.057098
m4.2xlarge,0.0571,us-west-2c,2016-01-05,23,0.057132
m4.2xlarge,0.057,us-west-2c,2016-01-06,0,0.057074
m4.2xlarge,0.057,us-west-2c,2016-01-06,1,0.057063
m4.2xlarge,0.057,us-west-2c,2016-01-06,2,0.057157
m4.2xlarge,0.0572,us-west-2c,2016-01-06,3,0.057148
m4.2xlarge,0.0571,us-west-2c,2016-01-06,4,0.057149
m4.2xlarge,0.057,us-west-2c,2016-01-06,5,0.057229
m4.2xlarge,0.0574,us-west-2c,2016-01-06,6,0.057294
m4.2xlarge,0.0572,us-west-2c,2016-01-06,7,0.0571
m4.2xlarge,0.0571,us-west-2c,2016-01-06,8,0.056976
m4.2xlarge,0.0569,us-west-2c,2016-01-06,9,0.056881
m4.2xlarge,0.0569,us-west-2c,2016-01-06,10,0.056877
m4.2xlarge,0.0569,us-west-2c,2016-01-06,11,0.056846
m4.2xlarge,0.0569,us-west-2c,2016-01-06,12,0.056943
m4.2xlarge,0.0572,us-west-2c,2016-01-06,13,0.057218
m4.2xlarge,0.0571,us-west-2c,2016-01-06,14,0.05721
m4.2xlarge,0.0571,us-west-2c,2016-01-06,15,0.057144
m4.2xlarge,0.0571,us-west-2c,2016-01-06,16,0.057144
m4.2xlarge,0.0571,us-west-2c,2016-01-06,17,0.057114
m4.2xlarge,0.057,us-west-2c,2016-01-06,18,0.057225
m4.2xlarge,0.0574,us-west-2c,2016-01-06,19,0.057193
m4.2xlarge,0.0573,us-west-2c,2016-01-06,20,0.057205
m4.2xlarge,0.0573,us-west-2c,2016-01-06,21,0.057268
m4.2xlarge,0.0571,us-west-2c,2016-01-06,22,0.057246
m4.2xlarge,0.0572,us-west-2c,2016-01-06,23,0.057244
m4.2xlarge,0.0572,us-west-2c,2016-01-07,0,0.057251
m4.2xlarge,0.0572,us-west-2c,2016-01-07,1,0.057387
m4.2xlarge,0.0574,us-west-2c,2016-01-07,2,0.057335
m4.2xlarge,0.0573,us-west-2c,2016-01-07,3,0.057272
m4.2xlarge,0.0572,us-west-2c,2016-01-07,4,0.057293
m4.2xlarge,0.0572,us-west-2c,2016-01-07,5,0.057405
m4.2xlarge,0.0574,us-west-2c,2016-01-07,6,0.057455
m4.2xlarge,0.0575,us-west-2c,2016-01-07,7,0.05734
m4.2xlarge,0.0573,us-west-2c,2016-01-07,8,0.057275
m4.2xlarge,0.0574,us-west-2c,2016-01-07,9,0.057454
m4.2xlarge,0.0574,us-west-2c,2016-01-07,10,0.057477
m4.2xlarge,0.0574,us-west-2c,2016-01-07,11,0.05744
m4.2xlarge,0.0574,us-west-2c,2016-01-07,12,0.057477
m4.2xlarge,0.0574,us-west-2c,2016-01-07,13,0.05746
m4.2xlarge,0.0574,us-west-2c,2016-01-07,14,0.057459
m4.2xlarge,0.0574,us-west-2c,2016-01-07,15,0.057454
m4.2xlarge,0.0574,us-west-2c,2016-01-07,16,0.05748
m4.2xlarge,0.0574,us-west-2c,2016-01-07,17,0.057386
m4.2xlarge,0.0573,us-west-2c,2016-01-07,18,0.057408
m4.2xlarge,0.0575,us-west-2c,2016-01-07,19,0.057473
m4.2xlarge,0.0578,us-west-2c,2016-01-07,20,0.057679
m4.2xlarge,0.0577,us-west-2c,2016-01-07,21,0.057656
m4.2xlarge,0.0578,us-west-2c,2016-01-07,22,0.057743
m4.2xlarge,0.0577,us-west-2c,2016-01-07,23,0.057613
m4.2xlarge,0.0573,us-west-2c,2016-01-08,0,0.057322
m4.2xlarge,0.0572,us-west-2c,2016-01-08,1,0.057155
m4.2xlarge,0.057,us-west-2c,2016-01-08,2,0.056958
m4.2xlarge,0.0569,us-west-2c,2016-01-08,3,0.056945
m4.2xlarge,0.057,us-west-2c,2016-01-08,4,0.057023
m4.2xlarge,0.0569,us-west-2c,2016-01-08,5,0.057056
m4.2xlarge,0.0571,us-west-2c,2016-01-08,6,0.057121
m4.2xlarge,0.0572,us-west-2c,2016-01-08,7,0.056872
m4.2xlarge,0.0569,us-west-2c,2016-01-08,8,0.056879
m4.2xlarge,0.0569,us-west-2c,2016-01-08,9,0.056781
m4.2xlarge,0.0567,us-west-2c,2016-01-08,10,0.056787
m4.2xlarge,0.057,us-west-2c,2016-01-08,11,0.056978
m4.2xlarge,0.0569,us-west-2c,2016-01-08,12,0.05693
m4.2xlarge,0.0569,us-west-2c,2016-01-08,13,0.056928
m4.2xlarge,0.0568,us-west-2c,2016-01-08,14,0.056918
m4.2xlarge,0.0569,us-west-2c,2016-01-08,15,0.056916
m4.2xlarge,0.0569,us-west-2c,2016-01-08,16,0.056919
m4.2xlarge,0.0569,us-west-2c,2016-01-08,17,0.056912
m4.2xlarge,0.0569,us-west-2c,2016-01-08,18,0.057056
m4.2xlarge,0.0573,us-west-2c,2016-01-08,19,0.057007
m4.2xlarge,0.0568,us-west-2c,2016-01-08,20,0.056929
m4.2xlarge,0.0569,us-west-2c,2016-01-08,21,0.056916
m4.2xlarge,0.0568,us-west-2c,2016-01-08,22,0.056845
m4.2xlarge,0.0569,us-west-2c,2016-01-08,23,0.056948
m4.2xlarge,0.0569,us-west-2c,2016-01-09,0,0.056972
m4.2xlarge,0.0569,us-west-2c,2016-01-09,1,0.056895
m4.2xlarge,0.0569,us-west-2c,2016-01-09,2,0.056881
m4.2xlarge,0.0569,us-west-2c,2016-01-09,3,0.05674
m4.2xlarge,0.0567,us-west-2c,2016-01-09,4,0.056691
m4.2xlarge,0.0566,us-west-2c,2016-01-09,5,0.056719
m4.2xlarge,0.0567,us-west-2c,2016-01-09,6,0.0568
m4.2xlarge,0.0565,us-west-2c,2016-01-09,7,0.05657
m4.2xlarge,0.0565,us-west-2c,2016-01-09,8,0.056544
m4.2xlarge,0.0565,us-west-2c,2016-01-09,9,0.056609
m4.2xlarge,0.0566,us-west-2c,2016-01-09,10,0.056589
m4.2xlarge,0.0566,us-west-2c,2016-01-09,11,0.056547
m4.2xlarge,0.0565,us-west-2c,2016-01-09,12,0.056568
m4.2xlarge,0.0567,us-west-2c,2016-01-09,13,0.056668
m4.2xlarge,0.0566,us-west-2c,2016-01-09,14,0.056632
m4.2xlarge,0.0566,us-west-2c,2016-01-09,15,0.056596
m4.2xlarge,0.0565,us-west-2c,2016-01-09,16,0.056545
m4.2xlarge,0.0565,us-west-2c,2016-01-09,17,0.05658
m4.2xlarge,0.0565,us-west-2c,2016-01-09,18,0.056611
m4.2xlarge,0.0566,us-west-2c,2016-01-09,19,0.056726
m4.2xlarge,0.0567,us-west-2c,2016-01-09,20,0.056652
m4.2xlarge,0.0566,us-west-2c,2016-01-09,21,0.056646
m4.2xlarge,0.0566,us-west-2c,2016-01-09,22,0.056646
m4.2xlarge,0.0566,us-west-2c,2016-01-09,23,0.05655
m4.2xlarge,0.0566,us-west-2c,2016-01-10,0,0.056549
m4.2xlarge,0.0566,us-west-2c,2016-01-10,1,0.056546
m4.2xlarge,0.0566,us-west-2c,2016-01-10,2,0.056545
m4.2xlarge,0.0565,us-west-2c,2016-01-10,3,0.056573
m4.2xlarge,0.0565,us-west-2c,2016-01-10,4,0.056603
m4.2xlarge,0.0565,us-west-2c,2016-01-10,5,0.056725
m4.2xlarge,0.0568,us-west-2c,2016-01-10,6,0.056823
m4.2xlarge,0.0566,us-west-2c,2016-01-10,7,0.05662
m4.2xlarge,0.0565,us-west-2c,2016-01-10,8,0.056616
m4.2xlarge,0.0566,us-west-2c,2016-01-10,9,0.056545
m4.2xlarge,0.0565,us-west-2c,2016-01-10,10,0.056585
m4.2xlarge,0.0565,us-west-2c,2016-01-10,11,0.056554
m4.2xlarge,0.0566,us-west-2c,2016-01-10,12,0.056568
m4.2xlarge,0.0566,us-west-2c,2016-01-10,13,0.056638
m4.2xlarge,0.0565,us-west-2c,2016-01-10,14,0.056613
m4.2xlarge,0.0566,us-west-2c,2016-01-10,15,0.0566
m4.2xlarge,0.0566,us-west-2c,2016-01-10,16,0.056559
m4.2xlarge,0.0565,us-west-2c,2016-01-10,17,0.056553
m4.2xlarge,0.0565,us-west-2c,2016-01-10,18,0.056393
m4.2xlarge,0.0563,us-west-2c,2016-01-10,19,0.056401
m4.2xlarge,0.0563,us-west-2c,2016-01-10,20,0.056452
m4.2xlarge,0.0564,us-west-2c,2016-01-10,21,0.056446
m4.2xlarge,0.0564,us-west-2c,2016-01-10,22,0.056432
m4.2xlarge,0.0564,us-west-2c,2016-01-10,23,0.056414
m4.2xlarge,0.0564,us-west-2c,2016-01-11,0,0.05643
m4.2xlarge,0.0564,us-west-2c,2016-01-11,1,0.056416
m4.2xlarge,0.0564,us-west-2c,2016-01-11,2,0.056446
m4.2xlarge,0.0564,us-west-2c,2016-01-11,3,0.056441
m4.2xlarge,0.0565,us-west-2c,2016-01-11,4,0.056496
m4.2xlarge,0.0564,us-west-2c,2016-01-11,5,0.05663
m4.2xlarge,0.0567,us-west-2c,2016-01-11,6,0.056784
m4.2xlarge,0.0564,us-west-2c,2016-01-11,7,0.056583
m4.2xlarge,0.0565,us-west-2c,2016-01-11,8,0.056599
m4.2xlarge,0.0565,us-west-2c,2016-01-11,9,0.056618
m4.2xlarge,0.0566,us-west-2c,2016-01-11,10,0.056645
m4.2xlarge,0.0568,us-west-2c,2016-01-11,11,0.056637
m4.2xlarge,0.0567,us-west-2c,2016-01-11,12,0.056697
m4.2xlarge,0.0567,us-west-2c,2016-01-11,13,0.056719
m4.2xlarge,0.0567,us-west-2c,2016-01-11,14,0.056646
m4.2xlarge,0.0567,us-west-2c,2016-01-11,15,0.056646
m4.2xlarge,0.0566,us-west-2c,2016-01-11,16,0.056638
m4.2xlarge,0.0567,us-west-2c,2016-01-11,17,0.056866
m4.2xlarge,0.0568,us-west-2c,2016-01-11,18,0.056782
m4.2xlarge,0.0567,us-west-2c,2016-01-11,19,0.056744
m4.2xlarge,0.0568,us-west-2c,2016-01-11,20,0.057086
m4.2xlarge,0.0571,us-west-2c,2016-01-11,21,0.057154
m4.2xlarge,0.0572,us-west-2c,2016-01-11,22,0.057246
m4.2xlarge,0.0572,us-west-2c,2016-01-11,23,0.057267
m4.2xlarge,0.0572,us-west-2c,2016-01-12,0,0.057675
m4.2xlarge,0.058,us-west-2c,2016-01-12,1,0.057682
m4.2xlarge,0.0576,us-west-2c,2016-01-12,2,0.057953
m4.2xlarge,0.058,us-west-2c,2016-01-12,3,0.057774
m4.2xlarge,0.0577,us-west-2c,2016-01-12,4,0.057748
m4.2xlarge,0.0576,us-west-2c,2016-01-12,5,0.057823
m4.2xlarge,0.058,us-west-2c,2016-01-12,6,0.057917
m4.2xlarge,0.0577,us-west-2c,2016-01-12,7,0.058154
m4.2xlarge,0.0577,us-west-2c,2016-01-12,8,0.057564
m4.2xlarge,0.0577,us-west-2c,2016-01-12,9,0.057702
m4.2xlarge,0.0578,us-west-2c,2016-01-12,10,0.05778
m4.2xlarge,0.0576,us-west-2c,2016-01-12,11,0.057554
m4.2xlarge,0.0575,us-west-2c,2016-01-12,12,0.057586
m4.2xlarge,0.0575,us-west-2c,2016-01-12,13,0.057675
m4.2xlarge,0.0576,us-west-2c,2016-01-12,14,0.057638
m4.2xlarge,0.0576,us-west-2c,2016-01-12,15,0.057681
m4.2xlarge,0.0578,us-west-2c,2016-01-12,16,0.058239
m4.2xlarge,0.0584,us-west-2c,2016-01-12,17,0.058012
m4.2xlarge,0.0574,us-west-2c,2016-01-12,18,0.05772
m4.2xlarge,0.0581,us-west-2c,2016-01-12,19,0.05819
m4.2xlarge,0.0583,us-west-2c,2016-01-12,20,0.058546
m4.2xlarge,0.0587,us-west-2c,2016-01-12,21,0.058693
m4.2xlarge,0.0586,us-west-2c,2016-01-12,22,0.059054
m4.2xlarge,0.059,us-west-2c,2016-01-12,23,0.058738
m4.2xlarge,0.0586,us-west-2c,2016-01-13,0,0.059058
m4.2xlarge,0.0591,us-west-2c,2016-01-13,1,0.058838
m4.2xlarge,0.0588,us-west-2c,2016-01-13,2,0.058846
m4.2xlarge,0.0588,us-west-2c,2016-01-13,3,0.058982
m4.2xlarge,0.0589,us-west-2c,2016-01-13,4,0.05919
m4.2xlarge,0.0591,us-west-2c,2016-01-13,5,0.058848
m4.2xlarge,0.0588,us-west-2c,2016-01-13,6,0.058945
m4.2xlarge,0.0589,us-west-2c,2016-01-13,7,0.058731
m4.2xlarge,0.0589,us-west-2c,2016-01-13,8,0.058651
m4.2xlarge,0.0586,us-west-2c,2016-01-13,9,0.058659
m4.2xlarge,0.0587,us-west-2c,2016-01-13,10,0.058481
m4.2xlarge,0.0581,us-west-2c,2016-01-13,11,0.058221
m4.2xlarge,0.0582,us-west-2c,2016-01-13,12,0.058194
m4.2xlarge,0.0581,us-west-2c,2016-01-13,13,0.058448
m4.2xlarge,0.0584,us-west-2c,2016-01-13,14,0.058417
m4.2xlarge,0.0582,us-west-2c,2016-01-13,15,0.058346
m4.2xlarge,0.0583,us-west-2c,2016-01-13,16,0.058284
m4.2xlarge,0.0583,us-west-2c,2016-01-13,17,0.058396
m4.2xlarge,0.0584,us-west-2c,2016-01-13,18,0.058487
m4.2xlarge,0.0584,us-west-2c,2016-01-13,19,0.058645
m4.2xlarge,0.0587,us-west-2c,2016-01-13,20,0.058961
m4.2xlarge,0.0589,us-west-2c,2016-01-13,21,0.058709
m4.2xlarge,0.0586,us-west-2c,2016-01-13,22,0.058631
m4.2xlarge,0.0586,us-west-2c,2016-01-13,23,0.058628
m4.2xlarge,0.0585,us-west-2c,2016-01-14,0,0.059652
m4.2xlarge,0.0597,us-west-2c,2016-01-14,1,0.059169
m4.2xlarge,0.0591,us-west-2c,2016-01-14,2,0.059407
m4.2xlarge,0.0593,us-west-2c,2016-01-14,3,0.058939
m4.2xlarge,0.0587,us-west-2c,2016-01-14,4,0.058806
m4.2xlarge,0.0586,us-west-2c,2016-01-14,5,0.058733
m4.2xlarge,0.0584,us-west-2c,2016-01-14,6,0.058418
m4.2xlarge,0.0583,us-west-2c,2016-01-14,7,0.058156
m4.2xlarge,0.0581,us-west-2c,2016-01-14,8,0.058121
m4.2xlarge,0.0581,us-west-2c,2016-01-14,9,0.058163
m4.2xlarge,0.0581,us-west-2c,2016-01-14,10,0.058166
m4.2xlarge,0.0581,us-west-2c,2016-01-14,11,0.058215
m4.2xlarge,0.0582,us-west-2c,2016-01-14,12,0.058296
m4.2xlarge,0.0582,us-west-2c,2016-01-14,13,0.058365
m4.2xlarge,0.0583,us-west-2c,2016-01-14,14,0.058245
m4.2xlarge,0.0582,us-west-2c,2016-01-14,15,0.058177
m4.2xlarge,0.0581,us-west-2c,2016-01-14,16,0.058174
m4.2xlarge,0.0582,us-west-2c,2016-01-14,17,0.058306
m4.2xlarge,0.0583,us-west-2c,2016-01-14,18,0.05836
m4.2xlarge,0.0585,us-west-2c,2016-01-14,19,0.058523
m4.2xlarge,0.0585,us-west-2c,2016-01-14,20,0.058579
m4.2xlarge,0.0586,us-west-2c,2016-01-14,21,0.058533
m4.2xlarge,0.0584,us-west-2c,2016-01-14,22,0.058468
m4.2xlarge,0.0584,us-west-2c,2016-01-14,23,0.058487
m4.2xlarge,0.0586,us-west-2c,2016-01-15,0,0.059694
m4.2xlarge,0.0597,us-west-2c,2016-01-15,1,0.058602
m4.2xlarge,0.0584,us-west-2c,2016-01-15,2,0.058766
m4.2xlarge,0.0586,us-west-2c,2016-01-15,3,0.058444
m4.2xlarge,0.0584,us-west-2c,2016-01-15,4,0.058623
m4.2xlarge,0.0588,us-west-2c,2016-01-15,5,0.05875
m4.2xlarge,0.0587,us-west-2c,2016-01-15,6,0.058597
m4.2xlarge,0.0585,us-west-2c,2016-01-15,7,0.058681
m4.2xlarge,0.0587,us-west-2c,2016-01-15,8,0.058372
m4.2xlarge,0.0582,us-west-2c,2016-01-15,9,0.058307
m4.2xlarge,0.0583,us-west-2c,2016-01-15,10,0.058382
m4.2xlarge,0.0583,us-west-2c,2016-01-15,11,0.05823
m4.2xlarge,0.0583,us-west-2c,2016-01-15,12,0.058664
m4.2xlarge,0.0588,us-west-2c,2016-01-15,13,0.059838
m4.2xlarge,0.0598,us-west-2c,2016-01-15,14,0.059615
m4.2xlarge,0.0596,us-west-2c,2016-01-15,15,0.059747
m4.2xlarge,0.0598,us-west-2c,2016-01-15,16,0.059985
m4.2xlarge,0.06,us-west-2c,2016-01-15,17,0.058546
m4.2xlarge,0.0584,us-west-2c,2016-01-15,18,0.058398
m4.2xlarge,0.0584,us-west-2c,2016-01-15,19,0.0586
m4.2xlarge,0.0586,us-west-2c,2016-01-15,20,0.058567
m4.2xlarge,0.0586,us-west-2c,2016-01-15,21,0.058524
m4.2xlarge,0.0585,us-west-2c,2016-01-15,22,0.058507
m4.2xlarge,0.0585,us-west-2c,2016-01-15,23,0.058796
m4.2xlarge,0.0589,us-west-2c,2016-01-16,0,0.060457
m4.2xlarge,0.0606,us-west-2c,2016-01-16,1,0.058986
m4.2xlarge,0.0587,us-west-2c,2016-01-16,2,0.058738
m4.2xlarge,0.0585,us-west-2c,2016-01-16,3,0.058344
m4.2xlarge,0.0582,us-west-2c,2016-01-16,4,0.058704
m4.2xlarge,0.0586,us-west-2c,2016-01-16,5,0.058421
m4.2xlarge,0.0584,us-west-2c,2016-01-16,6,0.05837
m4.2xlarge,0.0583,us-west-2c,2016-01-16,7,0.058006
m4.2xlarge,0.0581,us-west-2c,2016-01-16,8,0.058701
m4.2xlarge,0.0586,us-west-2c,2016-01-16,9,0.058497
m4.2xlarge,0.0584,us-west-2c,2016-01-16,10,0.05844
m4.2xlarge,0.0583,us-west-2c,2016-01-16,11,0.058212
m4.2xlarge,0.0581,us-west-2c,2016-01-16,12,0.058712
m4.2xlarge,0.0587,us-west-2c,2016-01-16,13,0.059635
m4.2xlarge,0.0596,us-west-2c,2016-01-16,14,0.059198
m4.2xlarge,0.0591,us-west-2c,2016-01-16,15,0.059114
m4.2xlarge,0.0591,us-west-2c,2016-01-16,16,0.059233
